,match_id,player_slot,radiant_win,duration,game_mode,lobby_type,hero_id,start_time,version,kills,deaths,assists,skill,leaver_status,party_size,win,side,localized_name,my_hero_rating
1995,4344252384,2,False,2922,4,0,104,2019-01-19 06:11:21,21.0,10,7,14,,0,4.0,0,Radiant,Legion Commander,1
1351,4301754970,2,True,1756,5,0,79,2018-12-29 19:29:44,21.0,0,2,13,1.0,0,4.0,1,Radiant,Shadow Demon,1
1476,4301669034,2,True,2166,4,0,55,2018-12-29 18:35:36,21.0,3,1,21,1.0,0,3.0,1,Radiant,Dark Seer,5
803,4301028653,0,True,2422,4,0,26,2018-12-29 13:06:36,21.0,3,2,11,1.0,0,,1,Radiant,Lion,5
451,4300917240,2,True,2374,4,0,90,2018-12-29 12:12:27,21.0,6,3,28,1.0,0,3.0,1,Radiant,Keeper of the Light,5
1660,4300828307,2,False,1313,4,0,20,2018-12-29 11:26:52,,1,6,7,1.0,0,,0,Radiant,Vengeful Spirit,2
1147,4297323722,132,True,2769,5,0,85,2018-12-27 16:36:57,21.0,7,7,20,1.0,0,,0,Dire,Undying,1
452,4293222394,0,True,3096,4,0,90,2018-12-25 16:43:24,21.0,6,4,20,1.0,0,3.0,1,Radiant,Keeper of the Light,5
1148,4286588178,0,True,3155,4,0,85,2018-12-22 18:44:06,21.0,2,7,18,,0,,1,Radiant,Undying,1
296,4285071622,3,True,1770,4,0,37,2018-12-22 07:45:14,,1,2,11,1.0,0,,1,Radiant,Warlock,2
544,4284910374,3,True,3336,4,0,14,2018-12-22 06:17:15,,12,7,24,1.0,0,,1,Radiant,Pudge,2
1115,4270780123,1,False,2572,4,0,15,2018-12-14 18:59:25,21.0,4,5,12,,0,,0,Radiant,Razor,1
2002,4270680989,129,False,3502,4,0,60,2018-12-14 17:43:53,21.0,14,5,19,1.0,0,,1,Dire,Night Stalker,2
1987,4230087163,2,True,3298,5,0,81,2018-11-20 17:13:06,,15,2,23,,0,,1,Radiant,Chaos Knight,3
1352,4180296803,129,True,3567,4,0,79,2018-10-21 17:04:40,21.0,7,5,10,,0,,0,Dire,Shadow Demon,1
1460,4180235578,2,True,1506,4,0,42,2018-10-21 16:22:55,21.0,1,2,6,1.0,0,,1,Radiant,Wraith King,3
173,4178380739,129,True,3246,4,0,87,2018-10-20 17:18:09,21.0,5,7,19,,0,,0,Dire,Disruptor,5
1477,4178312028,129,False,1907,5,0,55,2018-10-20 16:37:48,21.0,13,2,26,1.0,0,,1,Dire,Dark Seer,5
40,4168973537,131,False,3080,5,0,110,2018-10-14 16:12:55,,18,4,26,1.0,0,,1,Dire,Phoenix,1
1513,4168860028,131,True,3635,4,0,31,2018-10-14 15:02:17,,7,4,25,,0,,0,Dire,Lich,5
401,4167132198,1,True,2253,4,0,57,2018-10-13 16:59:23,,1,0,17,1.0,0,,1,Radiant,Omniknight,1
41,4167025837,129,False,2959,4,0,110,2018-10-13 15:58:16,,5,6,20,,0,,1,Dire,Phoenix,1
1204,4166882855,1,False,3420,4,0,27,2018-10-13 14:44:11,,5,5,23,1.0,0,,0,Radiant,Shadow Shaman,5
621,4157681634,1,True,1322,5,0,67,2018-10-07 17:25:55,21.0,6,0,8,1.0,0,,1,Radiant,Spectre,3
1781,4123457839,130,True,2632,4,0,21,2018-09-17 17:06:38,21.0,0,4,1,,0,3.0,0,Dire,Windranger,3
5,4121804294,130,False,3471,4,0,48,2018-09-16 16:44:43,21.0,6,7,17,,0,4.0,1,Dire,Luna,3
490,4119997201,1,False,4389,4,0,22,2018-09-15 19:27:54,21.0,8,9,21,,0,5.0,0,Radiant,Zeus,4
2026,4119929790,1,True,1763,4,0,47,2018-09-15 18:39:34,,16,1,15,1.0,0,5.0,1,Radiant,Viper,1
1478,4119848618,129,False,2303,4,0,55,2018-09-15 17:47:37,21.0,7,0,34,1.0,0,2.0,1,Dire,Dark Seer,5
790,4118025442,3,False,2776,4,0,111,2018-09-14 20:05:21,21.0,4,7,21,1.0,0,3.0,0,Radiant,Oracle,5
1560,4117966674,4,True,2054,4,0,121,2018-09-14 19:14:11,,6,1,16,1.0,0,,1,Radiant,Grimstroke,5
2030,4116160794,2,True,2357,5,0,77,2018-09-13 17:46:56,,14,1,11,1.0,0,4.0,1,Radiant,Lycan,3
1514,4116098739,129,True,2155,5,0,31,2018-09-13 17:00:14,,5,8,10,1.0,0,3.0,0,Dire,Lich,5
1782,4114556778,1,False,2014,4,0,21,2018-09-12 18:27:30,,1,6,5,1.0,0,3.0,0,Radiant,Windranger,3
1353,4114490972,131,True,2090,4,0,79,2018-09-12 17:32:51,21.0,3,6,7,1.0,0,3.0,0,Dire,Shadow Demon,1
1830,4114450692,2,True,1227,4,0,112,2018-09-12 17:01:58,21.0,2,1,13,1.0,0,3.0,1,Radiant,Winter Wyvern,5
606,4112899876,129,False,2125,4,0,53,2018-09-11 17:46:35,21.0,6,9,19,1.0,0,2.0,1,Dire,Nature's Prophet,5
2081,4112840202,4,False,1877,5,0,82,2018-09-11 17:00:36,21.0,1,5,1,1.0,0,2.0,0,Radiant,Meepo,3
453,4111308958,2,False,2887,4,0,90,2018-09-10 18:17:16,21.0,0,4,15,,0,2.0,0,Radiant,Keeper of the Light,5
907,4111253782,132,True,1735,4,0,45,2018-09-10 17:34:42,21.0,3,6,7,1.0,0,2.0,0,Dire,Pugna,4
1810,4109513597,2,False,2373,4,0,63,2018-09-09 17:10:16,21.0,1,10,7,1.0,0,5.0,0,Radiant,Weaver,3
216,4109381605,2,True,2196,5,0,100,2018-09-09 15:48:42,21.0,11,2,12,1.0,0,4.0,1,Radiant,Tusk,1
2084,4103639116,129,True,2808,5,0,39,2018-09-06 17:01:17,21.0,15,6,12,1.0,0,5.0,0,Dire,Queen of Pain,3
2088,4103567764,1,False,2207,4,0,43,2018-09-06 16:12:45,21.0,5,6,6,1.0,0,5.0,0,Radiant,Death Prophet,3
1768,4102007442,131,False,2980,4,0,99,2018-09-05 17:32:47,21.0,6,4,19,,0,5.0,1,Dire,Bristleback,1
1811,4100195525,3,True,3445,4,0,63,2018-09-04 17:10:51,21.0,12,5,21,,0,3.0,1,Radiant,Weaver,3
1959,4100111420,1,False,2856,4,0,50,2018-09-04 16:11:58,21.0,0,5,21,,0,2.0,0,Radiant,Dazzle,5
223,4098569439,129,False,3494,4,0,30,2018-09-03 16:42:50,21.0,8,8,30,,0,5.0,1,Dire,Witch Doctor,5
197,4096961004,1,True,2568,4,0,9,2018-09-02 16:57:51,21.0,3,0,9,1.0,0,5.0,1,Radiant,Mirana,3
1717,4093120344,1,True,2997,4,0,102,2018-08-31 19:16:59,21.0,2,1,20,,0,5.0,1,Radiant,Abaddon,5
280,4093009667,2,True,3971,4,0,83,2018-08-31 17:57:20,21.0,3,7,25,1.0,0,4.0,1,Radiant,Treant Protector,2
1661,4092943999,129,False,1943,4,0,20,2018-08-31 17:15:30,21.0,12,0,13,1.0,0,4.0,1,Dire,Vengeful Spirit,2
766,4090854093,128,False,3441,4,0,103,2018-08-30 17:02:47,,12,5,25,1.0,0,,1,Dire,Elder Titan,1
1205,4082633609,3,True,2826,4,0,27,2018-08-26 18:16:16,21.0,5,6,13,,0,2.0,1,Radiant,Shadow Shaman,5
2109,4082516813,0,False,2898,4,0,29,2018-08-26 17:09:44,21.0,5,8,17,,0,2.0,0,Radiant,Tidehunter,1
349,4080577640,2,True,2616,4,0,7,2018-08-25 20:50:07,21.0,9,3,16,1.0,0,3.0,1,Radiant,Earthshaker,2
607,4080510812,130,True,2145,4,0,53,2018-08-25 20:03:51,,6,7,13,1.0,0,,0,Dire,Nature's Prophet,5
710,4078257270,131,True,2644,3,0,38,2018-08-24 20:15:46,,5,8,13,1.0,0,,0,Dire,Beastmaster,1
1149,4077951619,131,False,2647,4,0,85,2018-08-24 16:30:09,21.0,2,2,23,,0,,1,Dire,Undying,1
2127,4060283334,1,False,2310,3,0,1,2018-08-14 19:17:55,,2,6,2,1.0,0,,0,Radiant,Anti-Mage,3
198,4060214477,130,True,2553,4,0,9,2018-08-14 18:18:04,,12,6,15,,0,,0,Dire,Mirana,3
330,4060147843,132,False,2063,4,0,25,2018-08-14 17:27:44,,8,2,13,1.0,0,,1,Dire,Lina,5
1160,4056974052,130,False,2538,4,0,32,2018-08-12 18:17:46,,10,5,28,1.0,0,,1,Dire,Riki,3
1354,4056912712,131,True,2072,5,0,79,2018-08-12 17:30:14,21.0,0,5,7,1.0,0,3.0,0,Dire,Shadow Demon,1
1564,4055100895,2,False,3797,5,0,16,2018-08-11 18:52:28,,4,11,11,,2,,0,Radiant,Sand King,1
1934,4036879959,3,True,2692,5,0,18,2018-08-01 17:25:55,21.0,6,6,11,,0,,1,Radiant,Sven,1
94,4036816062,2,False,2019,5,0,3,2018-08-01 16:39:56,,1,4,9,1.0,0,,0,Radiant,Bane,5
545,4036689610,132,True,3766,5,0,14,2018-08-01 15:21:57,,14,7,14,,0,,0,Dire,Pudge,2
42,4029534084,129,True,2020,22,0,110,2018-07-28 16:58:29,,1,3,6,1.0,0,,0,Dire,Phoenix,1
2133,3833155116,2,False,1971,22,0,108,2018-04-14 19:43:46,,5,6,9,1.0,0,5.0,0,Radiant,Underlord,5
174,3833099236,130,True,1999,22,0,87,2018-04-14 19:00:21,,1,8,10,1.0,0,5.0,0,Dire,Disruptor,5
1718,3587722703,2,False,4016,22,0,102,2017-11-28 16:19:24,21.0,7,5,27,,0,4.0,0,Radiant,Abaddon,5
1440,3554236617,2,False,5982,22,0,91,2017-11-10 17:20:41,20.0,2,8,32,,0,5.0,0,Radiant,Io,3
422,3554126096,2,True,3158,22,0,62,2017-11-10 16:17:16,20.0,3,2,18,1.0,0,4.0,1,Radiant,Bounty Hunter,3
566,3550600054,128,True,2392,22,0,86,2017-11-08 17:00:12,20.0,2,8,9,1.0,0,5.0,0,Dire,Rubick,5
2137,3548861454,131,False,3077,22,0,119,2017-11-07 17:00:20,20.0,2,5,20,1.0,0,5.0,1,Dire,Dark Willow,5
43,3548766257,131,True,2561,22,0,110,2017-11-07 16:00:05,20.0,2,5,11,1.0,0,5.0,0,Dire,Phoenix,1
608,3542856173,132,False,2858,4,0,53,2017-11-04 17:36:56,,4,3,21,1.0,0,,1,Dire,Nature's Prophet,5
1116,3517330156,1,False,4095,22,0,15,2017-10-22 17:51:57,20.0,11,5,14,1.0,0,5.0,0,Radiant,Razor,1
28,3515144221,4,False,2756,4,0,113,2017-10-21 17:33:25,20.0,8,5,11,1.0,0,5.0,0,Radiant,Arc Warden,3
804,3515039066,3,True,2588,4,0,26,2017-10-21 16:36:42,20.0,4,5,12,1.0,0,5.0,1,Radiant,Lion,5
1441,3509485767,1,True,2484,4,0,91,2017-10-18 18:04:56,20.0,3,8,13,1.0,0,5.0,1,Radiant,Io,3
350,3509411860,3,False,2661,4,0,7,2017-10-18 17:09:17,20.0,9,6,14,1.0,0,4.0,0,Radiant,Earthshaker,2
694,3501806652,4,False,2994,5,0,101,2017-10-14 16:43:47,20.0,7,5,6,1.0,0,3.0,0,Radiant,Skywrath Mage,5
546,3463986075,2,False,2810,4,0,14,2017-09-24 17:25:17,20.0,1,12,14,1.0,0,4.0,0,Radiant,Pudge,2
1355,3461821880,4,True,3611,5,0,79,2017-09-23 18:13:27,20.0,13,4,26,1.0,0,4.0,1,Radiant,Shadow Demon,1
1847,3461653288,130,False,3125,4,0,52,2017-09-23 16:40:47,20.0,5,5,27,1.0,0,3.0,1,Dire,Leshrac,3
402,3457607599,128,False,1614,5,0,57,2017-09-21 17:44:13,20.0,2,0,16,1.0,0,4.0,1,Dire,Omniknight,1
805,3457529504,130,False,2424,4,0,26,2017-09-21 16:50:50,20.0,7,4,19,1.0,0,,1,Dire,Lion,5
1960,3445902853,3,True,2459,5,0,50,2017-09-15 18:01:13,20.0,0,4,18,1.0,0,,1,Radiant,Dazzle,5
379,3440368853,132,True,2025,3,0,75,2017-09-12 18:01:59,20.0,4,7,10,1.0,0,4.0,0,Dire,Silencer,3
953,3438533423,132,False,2701,4,0,84,2017-09-11 18:05:41,20.0,5,5,23,1.0,0,4.0,1,Dire,Ogre Magi,5
547,3438442779,132,True,2940,4,0,14,2017-09-11 17:02:43,20.0,9,8,20,1.0,0,4.0,0,Dire,Pudge,2
1356,3436679601,131,False,2796,3,0,79,2017-09-10 18:01:11,20.0,5,4,11,1.0,0,4.0,1,Dire,Shadow Demon,1
2003,3434437094,130,False,2266,4,0,60,2017-09-09 18:49:54,20.0,7,2,17,1.0,0,5.0,1,Dire,Night Stalker,2
1161,3434366457,130,True,1768,4,0,32,2017-09-09 18:07:03,20.0,1,5,14,1.0,0,5.0,0,Dire,Riki,3
2004,3432059348,2,True,3572,5,0,60,2017-09-08 17:21:54,20.0,13,2,33,,0,5.0,1,Radiant,Night Stalker,2
1206,3431950750,130,False,2210,2,0,27,2017-09-08 16:22:09,20.0,5,6,17,,0,5.0,1,Dire,Shadow Shaman,5
1087,3430123758,130,False,3084,5,0,71,2017-09-07 17:46:28,20.0,10,4,38,1.0,0,5.0,1,Dire,Spirit Breaker,2
16,3430043292,131,True,2689,3,0,4,2017-09-07 16:53:02,20.0,1,6,3,1.0,0,4.0,0,Dire,Bloodseeker,3
1831,3426400236,1,False,2605,5,0,112,2017-09-05 16:40:36,,3,4,10,1.0,0,,0,Radiant,Winter Wyvern,5
1961,3426357261,129,True,1001,4,0,50,2017-09-05 16:13:30,,0,1,0,1.0,1,,0,Dire,Dazzle,5
1783,3426271636,129,True,2955,4,0,21,2017-09-05 15:18:33,20.0,4,3,8,1.0,0,2.0,0,Dire,Windranger,3
351,3424713681,130,True,3869,2,0,7,2017-09-04 17:46:49,20.0,7,5,29,,0,5.0,0,Dire,Earthshaker,2
657,3422813197,1,True,3856,4,0,36,2017-09-03 17:53:21,,13,7,23,,0,,1,Radiant,Necrophos,3
671,3422757503,130,True,1730,4,0,114,2017-09-03 17:18:28,,4,6,5,1.0,0,,0,Dire,Monkey King,3
2005,3420599415,2,True,2281,5,0,60,2017-09-02 19:24:00,,6,5,17,1.0,0,,1,Radiant,Night Stalker,2
352,3420477286,128,False,2163,4,0,7,2017-09-02 18:09:41,,2,1,18,1.0,0,,1,Dire,Earthshaker,2
6,3418275879,128,False,2689,4,0,48,2017-09-01 19:11:06,,12,2,18,1.0,0,,1,Dire,Luna,3
314,3416015628,1,False,2780,4,0,69,2017-08-31 18:06:05,,5,7,12,1.0,0,,0,Radiant,Doom,1
791,3415912816,130,True,2771,4,0,111,2017-08-31 17:03:42,,1,3,6,1.0,0,,0,Dire,Oracle,5
84,3411541175,130,False,2265,5,0,51,2017-08-29 17:17:52,,6,2,19,1.0,0,,1,Dire,Clockwerk,1
2138,3409351079,1,True,4678,4,0,105,2017-08-28 16:49:51,,14,6,25,,0,,1,Radiant,Techies,4
471,3407254693,128,True,3693,22,0,10,2017-08-27 17:52:41,20.0,10,5,6,,0,5.0,0,Dire,Morphling,3
567,3407067134,128,False,3082,22,0,86,2017-08-27 16:09:39,,0,4,17,1.0,0,,1,Dire,Rubick,5
1311,3402153020,1,True,4685,22,0,6,2017-08-25 16:32:52,20.0,8,6,13,,0,5.0,1,Radiant,Drow Ranger,3
2006,3374499070,129,False,3346,22,0,60,2017-08-13 16:01:24,,10,2,21,1.0,0,,1,Dire,Night Stalker,2
224,3372553174,130,True,2805,4,0,30,2017-08-12 21:15:40,,1,4,11,1.0,0,,0,Dire,Witch Doctor,5
1117,3371334745,4,False,2996,5,0,15,2017-08-12 10:45:50,,10,5,11,1.0,2,,0,Radiant,Razor,1
85,3360161850,4,False,3329,22,0,51,2017-08-06 17:46:07,,8,12,11,1.0,0,,0,Radiant,Clockwerk,1
1784,3357799483,130,False,3257,4,0,21,2017-08-05 16:03:38,,6,7,25,1.0,0,,1,Dire,Windranger,3
711,3350179792,3,False,2091,22,0,38,2017-08-01 16:55:47,,4,4,5,1.0,0,,0,Radiant,Beastmaster,1
423,3346418850,2,True,2039,22,0,62,2017-07-30 18:12:22,20.0,3,1,28,1.0,0,4.0,1,Radiant,Bounty Hunter,3
353,3346314842,3,True,3327,22,0,7,2017-07-30 17:04:02,,19,7,16,1.0,0,,1,Radiant,Earthshaker,2
491,3344132581,131,False,2771,22,0,22,2017-07-29 17:47:20,20.0,18,2,15,1.0,0,,1,Dire,Zeus,4
1442,3344000067,129,False,3525,22,0,91,2017-07-29 16:34:21,20.0,0,9,28,1.0,0,,1,Dire,Io,3
7,3341912910,3,False,4148,22,0,48,2017-07-28 17:59:55,,8,4,9,,0,,0,Radiant,Luna,3
1207,3341787964,2,True,3044,22,0,27,2017-07-28 16:44:29,,5,8,23,1.0,0,,1,Radiant,Shadow Shaman,5
331,3337842623,130,False,2335,22,0,25,2017-07-26 17:42:38,20.0,17,1,5,1.0,0,,1,Dire,Lina,5
908,3337725300,130,True,3569,22,0,45,2017-07-26 16:26:08,20.0,3,13,20,,0,,0,Dire,Pugna,4
156,3332033167,130,False,2677,22,0,64,2017-07-23 17:14:29,20.0,3,4,14,1.0,0,,1,Dire,Jakiro,3
1162,3331969896,4,False,1928,22,0,32,2017-07-23 16:33:44,,6,5,2,1.0,0,,0,Radiant,Riki,3
454,3329862736,3,True,2521,22,0,90,2017-07-22 17:39:01,20.0,3,5,12,1.0,0,,1,Radiant,Keeper of the Light,5
1812,3329724529,4,False,3443,22,0,63,2017-07-22 16:23:04,20.0,8,4,12,1.0,0,,0,Radiant,Weaver,3
2145,3327722721,129,True,3494,22,0,12,2017-07-21 18:53:07,20.0,4,9,17,,0,,0,Dire,Phantom Lancer,3
354,3327670117,129,True,1634,22,0,7,2017-07-21 18:15:35,20.0,0,7,1,1.0,0,,0,Dire,Earthshaker,2
1832,3327552172,130,False,3386,22,0,112,2017-07-21 16:59:21,20.0,4,3,23,1.0,0,,1,Dire,Winter Wyvern,5
44,3321762733,131,True,3485,22,0,110,2017-07-18 17:30:03,20.0,8,10,21,1.0,0,,0,Dire,Phoenix,1
1962,3321684441,2,False,2152,22,0,50,2017-07-18 16:39:06,,3,7,7,1.0,1,,0,Radiant,Dazzle,5
1180,3317835231,4,False,2577,22,0,88,2017-07-16 17:12:15,,8,6,17,1.0,0,,0,Radiant,Nyx Assassin,2
1443,3316752770,129,False,3314,4,0,91,2017-07-16 08:14:52,,3,8,40,1.0,0,,1,Dire,Io,3
1833,3315557128,131,True,2611,4,0,112,2017-07-15 17:25:20,,2,10,10,1.0,0,,0,Dire,Winter Wyvern,5
472,3315399327,3,False,3623,4,0,10,2017-07-15 16:09:40,,7,6,13,1.0,0,,0,Radiant,Morphling,3
95,3314596053,1,True,2777,22,0,3,2017-07-15 09:56:54,,5,3,29,1.0,0,,1,Radiant,Bane,5
1813,3313324703,3,True,2121,22,0,63,2017-07-14 18:22:04,20.0,2,2,13,1.0,0,,1,Radiant,Weaver,3
1118,3313246171,131,False,2924,22,0,15,2017-07-14 17:17:38,20.0,7,2,13,,0,,1,Dire,Razor,1
1208,3309480006,2,True,3548,22,0,27,2017-07-12 17:15:35,,6,3,21,,0,,1,Radiant,Shadow Shaman,5
2160,3307505486,1,True,4531,22,0,93,2017-07-11 16:55:12,,16,6,17,,0,,1,Radiant,Slark,3
8,3305582241,4,False,2150,22,0,48,2017-07-10 17:06:30,20.0,6,4,6,1.0,0,,0,Radiant,Luna,3
1133,3303623128,130,False,2835,22,0,89,2017-07-09 17:45:52,20.0,3,5,22,1.0,0,,1,Dire,Naga Siren,3
909,3298929007,130,False,3722,22,0,45,2017-07-07 18:02:13,20.0,5,8,24,1.0,0,,1,Dire,Pugna,4
2146,3294874689,1,False,2245,22,0,12,2017-07-05 16:12:54,20.0,7,3,1,1.0,0,,0,Radiant,Phantom Lancer,3
1327,3291736771,2,True,2425,22,0,68,2017-07-04 06:54:35,,4,2,15,1.0,0,,1,Radiant,Ancient Apparition,5
424,3290840025,128,True,4014,22,0,62,2017-07-03 17:31:05,20.0,4,4,23,,0,,0,Dire,Bounty Hunter,3
792,3290758533,2,False,2175,22,0,111,2017-07-03 16:40:41,20.0,2,10,8,1.0,0,,0,Radiant,Oracle,5
568,3288778515,131,True,4044,22,0,86,2017-07-02 17:43:52,20.0,3,10,20,,0,,0,Dire,Rubick,5
1357,3288677650,3,True,2516,22,0,79,2017-07-02 16:44:35,20.0,2,3,8,1.0,0,,1,Radiant,Shadow Demon,1
569,3286283570,130,False,2378,22,0,86,2017-07-01 16:50:22,20.0,1,2,15,1.0,0,,1,Dire,Rubick,5
548,3284042710,1,False,3490,22,0,14,2017-06-30 17:37:51,20.0,5,9,23,1.0,0,,0,Radiant,Pudge,2
1088,3283916543,2,False,2935,22,0,71,2017-06-30 16:29:06,,3,7,18,,0,,0,Radiant,Spirit Breaker,2
1515,3281772042,3,False,3037,22,0,31,2017-06-29 16:22:49,20.0,3,7,15,,0,,0,Radiant,Lich,5
570,3273669055,132,True,3724,22,0,86,2017-06-25 16:47:50,20.0,3,11,20,,0,,0,Dire,Rubick,5
2165,3271486641,2,False,2806,22,0,2,2017-06-24 18:17:37,20.0,3,8,13,1.0,0,,0,Radiant,Axe,1
29,3264833734,131,False,2283,22,0,113,2017-06-21 17:03:55,20.0,2,1,7,1.0,0,,1,Dire,Arc Warden,3
455,3262778676,129,True,2100,22,0,90,2017-06-20 17:26:53,20.0,2,5,8,1.0,0,,0,Dire,Keeper of the Light,5
199,3260703990,2,True,3592,22,0,9,2017-06-19 17:44:49,20.0,7,4,18,,0,,1,Radiant,Mirana,3
571,3260618445,130,True,2633,22,0,86,2017-06-19 16:53:55,20.0,1,7,10,1.0,0,,0,Dire,Rubick,5
200,3256028189,129,True,4611,22,0,9,2017-06-17 17:58:32,20.0,6,7,42,,0,,0,Dire,Mirana,3
712,3251186792,2,True,2944,22,0,38,2017-06-15 17:04:06,20.0,7,3,12,1.0,0,,1,Radiant,Beastmaster,1
2172,3249033545,3,True,2913,22,0,17,2017-06-14 17:18:17,20.0,9,8,20,1.0,0,,1,Radiant,Storm Spirit,3
45,3248944029,3,True,2305,22,0,110,2017-06-14 16:29:17,20.0,4,1,27,,0,,1,Radiant,Phoenix,1
572,3242130278,0,True,4758,22,0,86,2017-06-11 17:23:38,20.0,1,8,29,,0,,1,Radiant,Rubick,5
1358,3236138605,1,False,4855,22,0,79,2017-06-09 17:45:29,20.0,4,8,17,,0,,0,Radiant,Shadow Demon,1
1134,3236026854,129,True,2593,22,0,89,2017-06-09 16:51:52,20.0,3,6,16,1.0,0,,0,Dire,Naga Siren,3
2134,3233108060,4,True,4315,22,0,108,2017-06-08 17:49:14,,3,4,27,,0,,1,Radiant,Underlord,5
2180,3233008637,130,False,2791,22,0,54,2017-06-08 16:46:16,20.0,10,1,6,1.0,0,,1,Dire,Lifestealer,3
504,3229232548,130,True,2781,2,0,96,2017-06-06 18:10:44,20.0,3,4,11,,0,,0,Dire,Centaur Warrunner,2
201,3229146697,2,False,2827,22,7,9,2017-06-06 17:12:07,20.0,2,9,21,,0,,0,Radiant,Mirana,3
2110,3228406794,1,True,3909,22,0,29,2017-06-06 10:40:07,,5,7,27,1.0,0,,1,Radiant,Tidehunter,1
910,3228313506,130,False,2503,22,0,45,2017-06-06 09:41:39,,5,3,18,1.0,0,,1,Dire,Pugna,4
46,3227313615,131,True,3963,22,0,110,2017-06-05 18:39:21,,1,6,26,,0,,0,Dire,Phoenix,1
355,3227218844,131,False,3392,22,0,7,2017-06-05 17:34:35,,4,4,23,,0,,1,Dire,Earthshaker,2
911,3227134867,130,True,2777,22,0,45,2017-06-05 16:41:57,,3,6,7,1.0,0,,0,Dire,Pugna,4
2007,3226405202,4,False,2889,22,0,60,2017-06-05 10:26:24,,1,2,3,1.0,0,,0,Radiant,Night Stalker,2
47,3225341150,130,False,4069,22,0,110,2017-06-04 19:07:11,,11,3,38,,0,,1,Dire,Phoenix,1
1479,3225271169,1,True,2450,22,0,55,2017-06-04 18:19:50,20.0,4,2,18,1.0,0,,1,Radiant,Dark Seer,5
549,3221509530,2,False,2614,22,0,14,2017-06-03 06:36:02,,2,8,11,,0,,0,Radiant,Pudge,2
2185,3221401347,130,False,2621,22,0,41,2017-06-03 05:28:25,,5,0,7,1.0,0,,1,Dire,Faceless Void,2
1662,3216486632,129,True,3219,22,0,20,2017-05-31 17:27:57,18.0,0,5,8,,0,,0,Dire,Vengeful Spirit,2
425,3216320570,130,False,3973,22,0,62,2017-05-31 15:51:56,,7,6,36,,0,,1,Dire,Bounty Hunter,3
672,3214468778,131,True,2842,22,0,114,2017-05-30 17:18:53,18.0,2,9,11,1.0,0,,0,Dire,Monkey King,3
473,3214334357,1,True,3812,22,0,10,2017-05-30 15:59:41,,9,2,18,,0,,1,Radiant,Morphling,3
1480,3212317174,1,True,2177,22,0,55,2017-05-29 17:10:04,,5,1,18,1.0,0,,1,Radiant,Dark Seer,5
1481,3212226954,130,True,2260,22,0,55,2017-05-29 16:20:36,,3,4,19,1.0,0,,0,Dire,Dark Seer,5
1848,3212094336,129,True,3437,4,0,52,2017-05-29 15:15:53,,4,10,11,,0,,0,Dire,Leshrac,3
380,3210176285,129,True,3001,4,0,75,2017-05-28 17:37:57,,7,5,15,,0,,0,Dire,Silencer,3
30,3210091826,2,False,2485,4,0,113,2017-05-28 16:50:42,,1,4,7,1.0,0,,0,Radiant,Arc Warden,3
1444,3208028350,130,True,2159,22,0,91,2017-05-27 19:06:37,,3,5,13,1.0,0,,0,Dire,Io,3
609,3207968772,132,False,1790,22,0,53,2017-05-27 18:28:54,,4,0,10,1.0,0,,1,Dire,Nature's Prophet,5
1516,3207691369,1,True,2382,4,0,31,2017-05-27 16:04:09,,6,3,8,1.0,0,,1,Radiant,Lich,5
954,3205779900,4,True,3149,22,0,84,2017-05-26 18:19:11,18.0,12,4,22,,0,,1,Radiant,Ogre Magi,5
9,3205570905,1,True,3563,4,0,48,2017-05-26 16:16:27,18.0,5,7,11,,0,,1,Radiant,Luna,3
96,3205460287,131,False,2818,22,0,3,2017-05-26 15:21:00,,3,5,20,1.0,0,,1,Dire,Bane,5
1209,3203692099,130,True,4871,22,0,27,2017-05-25 17:06:14,,5,14,22,,0,,0,Dire,Shadow Shaman,5
1210,3203621001,1,False,2180,22,0,27,2017-05-25 16:23:26,18.0,4,6,9,1.0,0,,0,Radiant,Shadow Shaman,5
505,3201899133,132,False,2540,22,0,96,2017-05-24 18:23:21,,3,4,20,1.0,0,,1,Dire,Centaur Warrunner,2
97,3198048341,129,True,2390,22,0,3,2017-05-22 17:32:39,,6,2,7,1.0,0,,0,Dire,Bane,5
297,3197959503,129,False,2493,22,0,37,2017-05-22 16:38:16,,2,3,20,1.0,0,,1,Dire,Warlock,2
573,3196077503,4,False,2106,22,0,86,2017-05-21 17:39:48,18.0,1,8,11,1.0,0,,0,Radiant,Rubick,5
1565,3196004798,4,True,2018,22,0,16,2017-05-21 16:56:46,18.0,6,1,14,1.0,0,,1,Radiant,Sand King,1
1268,3193736728,130,False,3854,22,0,5,2017-05-20 17:49:21,18.0,3,7,17,,0,,1,Dire,Crystal Maiden,5
281,3191370444,1,True,4802,22,0,83,2017-05-19 16:42:37,,0,9,24,,0,,1,Radiant,Treant Protector,2
1911,3189439101,130,False,2455,22,0,40,2017-05-18 17:33:17,18.0,0,0,13,1.0,0,,1,Dire,Venomancer,1
282,3184822502,2,False,3894,22,0,83,2017-05-16 16:36:05,18.0,3,7,19,,0,,0,Radiant,Treant Protector,2
1849,3182039562,132,True,2899,22,0,52,2017-05-15 17:46:19,18.0,3,3,8,,0,,0,Dire,Leshrac,3
1517,3179432756,1,False,2223,4,0,31,2017-05-14 18:20:41,18.0,3,4,8,1.0,0,,0,Radiant,Lich,5
550,3179236745,1,True,4338,4,0,14,2017-05-14 16:56:47,18.0,8,10,15,,0,,1,Radiant,Pudge,2
